family_ID	protein_ID	inhibited_defense_system(inferred from seed proteins in the family)	clan_ID	clan_inhibited_defense_system(inferred from families with seed proteins)
APIS137	IMGVR_UViG_3300027863_000098|3300027863|Ga0207433_1000259650		CLAN042	CBASS, Pycsar and CRISPR–Cas (type III)
APIS137	IMGVR_UViG_3300031176_000001|3300031176|Ga0310832_10019320		CLAN042	CBASS, Pycsar and CRISPR–Cas (type III)
APIS137	IMGVR_UViG_3300033150_001583|3300033150|Ga0366835_1000038195		CLAN042	CBASS, Pycsar and CRISPR–Cas (type III)
APIS137	IMGVR_UViG_3300033752_000221|3300033752|Ga0373396_000375_67148_67891		CLAN042	CBASS, Pycsar and CRISPR–Cas (type III)
APIS137	IMGVR_UViG_3300035660_000010|3300035660|Ga0373629_0000767_42694_43407		CLAN042	CBASS, Pycsar and CRISPR–Cas (type III)
APIS137	IMGVR_UViG_3300045599_000040|3300045599|Ga0455822_00118_46358_47041		CLAN042	CBASS, Pycsar and CRISPR–Cas (type III)
APIS138	IMGVR_UViG_3300001041_000001|3300001041|C687J13239_1000017119		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300005330_000014|3300005330|Ga0070690_100000001206		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300005573_000052|3300005573|Ga0078972_100038892		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300011114_000773|3300011114|Ga0151515_1000337		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300016771_000001|3300016771|Ga0182082_101116249		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300018421_000001|3300018421|Ga0181592_1000001540		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300020047_010159|3300020047|Ga0206650_100083444		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300024999_000001|3300024999|Ga0209728_100004224		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300026472_000003|3300026472|Ga0256410_1000091232		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300029826_000005|3300029826|Ga0134619_100004957		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300029922_000003|3300029922|Ga0311363_1000006153		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300034171_000021|3300034171|Ga0314773_001424_8417_9271		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300036944_001289|3300036944|Ga0377190_000032_14167_15033		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300037575_000021|3300037575|Ga0394428_000074_41321_42130		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300038548_000082|3300038548|Ga0392322_0000001_89024_89830		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	IMGVR_UViG_3300045919_000631|3300045919|Ga0485834_0000010_7162_8040		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	JN882284_00173		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	KF550303_00114		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	KX452695_00096		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	MZ311864_00097		CLAN057	NAD+ reconstitution pathway (NARP)
APIS138	OP819284_00109		CLAN057	NAD+ reconstitution pathway (NARP)
APIS139	IMGVR_UViG_2785511441_000001|2785511441|2786499700		CLAN039	restriction-modification (RM)
APIS139	IMGVR_UViG_3300020380_000200|3300020380|Ga0211498_1000016425		CLAN039	restriction-modification (RM)
APIS139	IMGVR_UViG_3300020400_000065|3300020400|Ga0211636_1000089921		CLAN039	restriction-modification (RM)
APIS139	IMGVR_UViG_3300020401_000034|3300020401|Ga0211617_1000015246		CLAN039	restriction-modification (RM)
APIS139	IMGVR_UViG_3300030118_002436|3300030118|Ga0183723_10000274		CLAN039	restriction-modification (RM)
APIS139	IMGVR_UViG_3300031785_000173|3300031785|Ga0310343_1000130817		CLAN039	restriction-modification (RM)
APIS140	IMGVR_UViG_2751185941_000001|2751185941|2753970793		CLAN053	AVAST (Antiviral STAND)
APIS140	MN850592_00039		CLAN053	AVAST (Antiviral STAND)
APIS140	MN850608_00005		CLAN053	AVAST (Antiviral STAND)
APIS140	MN850617_00032		CLAN053	AVAST (Antiviral STAND)
APIS140	MW250275_00006		CLAN053	AVAST (Antiviral STAND)
APIS141	AY266303_00309		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	AY967407_00136		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	GU396103_00298		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	HE858210_00136		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	HM134276_00130		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	HM452126_00075		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	IMGVR_UViG_3300031418_000121|3300031418|Ga0308166_100223134		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	IMGVR_UViG_3300033696_000004|3300033696|Ga0373164_00001_62866_63978		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	IMGVR_UViG_3300045988_015308|3300045988|Ga0495776_110590_118641_119696		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	IMGVR_UViG_3300045988_066415|3300045988|Ga0495776_014907_135319_136374		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	JN882287_00129		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KC801932_00131		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KM236237_00136		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KR869820_00066		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KT001918_00131		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KT001919_00132		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KT321315_00133		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KT381880_00134		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KU160494_00164		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KX245890_00136		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KX431559_00136		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	KX443552_00135		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	LC589952_00200		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	LR746310_00144		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MG250483_00301		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MGV-GENOME-0374910_193		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MGV-GENOME-0375107_191		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MGV-GENOME-0378021_90		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MGV-GENOME-0378171_59		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MGV-GENOME-0378626_203		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MH823906_00133		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MN038175_00188		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MN508622_00127		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MN508623_00080		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MN508624_00086		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MN508817_00079		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MN871440_00100		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MT157285_00175		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MT161459_00205		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MT334653_00137		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MT341500_00139		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MT560058_00009		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MW021749_00274		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MW021751_00126		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MW021756_00129		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MW082584_00281		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MW250785_00197		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MW448170_00132		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MW629017_00126		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MZ707156_00090		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	MZ707157_00089		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OK631812_00199		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OL539470_00184		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OL539471_00205		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OL551674_00146		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OM638103_00094		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	ON515458_00132		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OP045497_00130		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OP617746_00087		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OP684128_00081		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OP970827_00196		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OQ267591_00142		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OQ331036_00021		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OQ571799_00043		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OX335396_00210		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	OX335407_00024		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	uvig_279033_8		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	uvig_335830_24		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	uvig_373804_15		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	uvig_510342_14		CLAN049	NAD+ reconstitution pathway (NARP)
APIS141	uvig_581697_35		CLAN049	NAD+ reconstitution pathway (NARP)
APIS142	LC519601_00131		CLAN037	Retron
APIS142	MT028297_00060		CLAN037	Retron
APIS142	MT740244_00062		CLAN037	Retron
APIS143	FO818745_00033	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2519899562_000013|2519899562|2520131955	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2526164662_000021|2526164662|2526843882	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2531839377_000006|2531839377|2533300583	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2534681604_000014|2534681604|2534705185	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2537562194_000013|2537562194|2540134966	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2563366895_000001|2563366895|2564543596	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2568526086_000003|2568526086|2568849041	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2571042862_000002|2571042862|2573966428	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2574180358_000003|2574180358|2576529899	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2579778871_000003|2579778871|2581342829	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2579779116_000008|2579779116|2582368328	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2582580933_000011|2582580933|2583994644	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2585427591_000001|2585427591|2585829435	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2585427775_000002|2585427775|2586637248	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2600254917_000001|2600254917|2600306938	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2619619259_000001|2619619259|2621153477	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2645727715_000006|2645727715|2646663941	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2657244961_000002|2657244961|2657534813	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2671180349_000008|2671180349|2672415021	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2684622670_000004|2684622670|2685304375	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2690316068_000001|2690316068|2692121482	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2695420617_000001|2695420617|2696771193	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2698536484_000023|2698536484|2699290168	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2703718809_000006|2703718809|2704562126	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2703718837_000002|2703718837|2704704312	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2711768056_000005|2711768056|2712048054	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2713896898_000005|2713896898|2714781777	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2718218133_000001|2718218133|2720229207	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2724679269_000001|2724679269|2726152807	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2734482790_000004|2734482790|2737410893	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2737471833_000002|2737471833|2737949100	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2737471840_000005|2737471840|2737982878	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2740892431_000009|2740892431|2743422198	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2778261087_000003|2778261087|2778833377	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2778261277_000015|2778261277|2779543510	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2778261541_000006|2778261541|2780512658	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2871745582_000001|2871745582|2871747308	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2890906962_000004|2890906962|2890907799	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2903352716_000007|2903352716|2903354718	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2908543018_000007|2908543018|2908546492	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2913167280_000003|2913167280|2913171171	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_2974539514_000001|2974539514|2974539548	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300000293_000042|3300000293|EM308_10102617	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300009011_000012|3300009011|Ga0105251_1000008412	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300009011_000349|3300009011|Ga0105251_1000008341	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300009092_000013|3300009092|Ga0105250_1000007599	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300015157_000095|3300015157|Ga0181864_12484147	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300015186_000026|3300015186|Ga0183250_11622031	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300025711_000239|3300025711|Ga0207696_1000035199	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300025735_000041|3300025735|Ga0207713_100065631	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300025735_000294|3300025735|Ga0207713_100018234	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300026487_000133|3300026487|Ga0256408_10002725	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300028585_000021|3300028585|Ga0265797_100003272	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300029415_000001|3300029415|Ga0243378_1000162102	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300029516_000004|3300029516|Ga0244799_1001528	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300045988_145836|3300045988|Ga0495776_132043_90020_90622	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_3300048919_000209|3300048919|Ga0496116_0006064_5660_6277	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	IMGVR_UViG_651053023_000001|651053023|651243350	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	KU760857_00039	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	MGV-GENOME-0354537_41	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	MGV-GENOME-0357176_57	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	MGV-GENOME-0359323_5	restriction-modification (RM)	CLAN028	restriction-modification (RM)
APIS143	MGV-GENOME-0359519_102	restriction-modification (RM)	CLAN028	restriction-modification (RM)
